R,eta,N,running_min_bw_grad_sq,theorem_envelope,bound_satisfied,F0,F_star_num,Delta
20.0,0.9,240,1.017936702614213e-31,180.77198437531683,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,241,1.017936702614213e-31,180.02189315384248,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,242,1.017936702614213e-31,179.27800103337208,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,243,1.017936702614213e-31,178.5402314817944,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,244,1.017936702614213e-31,177.80850922162313,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,245,1.017936702614213e-31,177.082760204392,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,246,1.017936702614213e-31,176.36291158567496,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,247,1.017936702614213e-31,175.6488917007127,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,248,1.017936702614213e-31,174.9406300406292,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,249,1.017936702614213e-31,174.23805722922106,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,250,1.017936702614213e-31,173.54110500030416,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,251,1.017936702614213e-31,172.84970617560177,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,252,1.017936702614213e-31,172.1637946431589,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,253,1.017936702614213e-31,171.48330533626893,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,254,1.017936702614213e-31,170.8081742128978,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,255,1.017936702614213e-31,170.13833823559233,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,256,1.017936702614213e-31,169.47373535185955,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,257,1.017936702614213e-31,168.81430447500404,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,258,1.017936702614213e-31,168.159985465411,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,259,1.017936702614213e-31,167.5107191122627,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,260,1.017936702614213e-31,166.8664471156771,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,261,1.017936702614213e-31,166.22711206925686,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,262,1.017936702614213e-31,165.59265744303832,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,263,1.017936702614213e-31,164.96302756682906,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,264,1.017936702614213e-31,164.3381676139244,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,265,1.017936702614213e-31,163.7180235851926,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,266,1.017936702614213e-31,163.10254229351895,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,267,1.017936702614213e-31,162.4916713485994,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,268,1.017936702614213e-31,161.88535914207478,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,269,1.017936702614213e-31,161.28355483299643,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,270,1.017936702614213e-31,160.68620833361496,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,271,1.017936702614213e-31,160.09327029548353,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,272,1.017936702614213e-31,159.5046920958678,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,273,1.017936702614213e-31,158.92042582445436,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,274,1.017936702614213e-31,158.34042427035052,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,275,1.017936702614213e-31,157.76464090936742,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,276,1.017936702614213e-31,157.19302989157987,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,277,1.017936702614213e-31,156.62554602915537,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,278,1.017936702614213e-31,156.0621447844462,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,279,1.017936702614213e-31,155.50278225833708,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,280,1.017936702614213e-31,154.94741517884302,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,281,1.017936702614213e-31,154.39600088995033,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,282,1.017936702614213e-31,153.8484973406952,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,283,1.017936702614213e-31,153.30486307447364,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,284,1.017936702614213e-31,152.76505721857762,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,285,1.017936702614213e-31,152.22903947395102,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,286,1.017936702614213e-31,151.69677010516097,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,287,1.017936702614213e-31,151.16820993057854,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,288,1.017936702614213e-31,150.64332031276405,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,289,1.017936702614213e-31,150.12206314905202,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,290,1.017936702614213e-31,149.60440086233118,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,291,1.017936702614213e-31,149.09029639201387,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,292,1.017936702614213e-31,148.5797131851919,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,293,1.017936702614213e-31,148.07261518797284,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,294,1.017936702614213e-31,147.56896683699333,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,295,1.017936702614213e-31,147.06873305110523,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,296,1.017936702614213e-31,146.57187922322984,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,297,1.017936702614213e-31,146.07837121237725,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,298,1.017936702614213e-31,145.58817533582564,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,299,1.017936702614213e-31,145.10125836145832,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,300,1.017936702614213e-31,144.61758750025348,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,301,1.017936702614213e-31,144.13713039892372,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,302,1.017936702614213e-31,143.65985513270212,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,303,1.017936702614213e-31,143.18573019827076,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,304,1.017936702614213e-31,142.71472450682907,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,305,1.017936702614213e-31,142.2468073772985,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,306,1.017936702614213e-31,141.78194852966024,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,307,1.017936702614213e-31,141.32011807842358,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,308,1.017936702614213e-31,140.8612865262209,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,309,1.017936702614213e-31,140.40542475752764,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,310,1.017936702614213e-31,139.95250403250336,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,311,1.017936702614213e-31,139.5024959809519,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,312,1.017936702614213e-31,139.05537259639758,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,313,1.017936702614213e-31,138.6111062302749,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,314,1.017936702614213e-31,138.16966958622942,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,315,1.017936702614213e-31,137.7310357145271,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,316,1.017936702614213e-31,137.29517800656973,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,317,1.017936702614213e-31,136.86207018951433,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,318,1.017936702614213e-31,136.43168632099386,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,319,1.017936702614213e-31,136.0040007839374,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,320,1.017936702614213e-31,135.57898828148763,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,321,1.017936702614213e-31,135.15662383201257,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,322,1.017936702614213e-31,134.73688276421132,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,323,1.017936702614213e-31,134.31974071230974,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,324,1.017936702614213e-31,133.9051736113458,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,325,1.017936702614213e-31,133.49315769254167,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,326,1.017936702614213e-31,133.08366947876084,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,327,1.017936702614213e-31,132.67668578004904,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,328,1.017936702614213e-31,132.27218368925622,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,329,1.017936702614213e-31,131.8701405777387,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,330,1.017936702614213e-31,131.4705340911395,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,331,1.017936702614213e-31,131.07334214524482,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,332,1.017936702614213e-31,130.67854292191578,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,333,1.017936702614213e-31,130.28611486509323,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,334,1.017936702614213e-31,129.89603667687436,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,335,1.017936702614213e-31,129.50828731365982,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,336,1.017936702614213e-31,129.12284598236917,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,337,1.017936702614213e-31,128.73969213672416,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,338,1.017936702614213e-31,128.35880547359776,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,339,1.017936702614213e-31,127.98016592942784,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,340,1.017936702614213e-31,127.60375367669424,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,341,1.017936702614213e-31,127.22954912045759,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,342,1.017936702614213e-31,126.85753289495918,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,343,1.017936702614213e-31,126.48768586028001,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,344,1.017936702614213e-31,126.11998909905826,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,345,1.017936702614213e-31,125.75442391326389,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,346,1.017936702614213e-31,125.39097182102901,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,347,1.017936702614213e-31,125.02961455353326,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,348,1.017936702614213e-31,124.67033405194266,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,349,1.017936702614213e-31,124.31311246440126,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,350,1.017936702614213e-31,123.9579321430744,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,351,1.017936702614213e-31,123.60477564124227,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,352,1.017936702614213e-31,123.2536257104433,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,353,1.017936702614213e-31,122.90446529766585,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,354,1.017936702614213e-31,122.55727754258768,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,355,1.017936702614213e-31,122.21204577486209,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,356,1.017936702614213e-31,121.86875351144954,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,357,1.017936702614213e-31,121.52738445399451,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,358,1.017936702614213e-31,121.18792248624594,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,359,1.017936702614213e-31,120.850351671521,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,360,1.017936702614213e-31,120.51465625021123,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,361,1.017936702614213e-31,120.18082063732975,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,362,1.017936702614213e-31,119.84882942009956,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,363,1.017936702614213e-31,119.51866735558139,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,364,1.017936702614213e-31,119.19031936834077,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,365,1.017936702614213e-31,118.86377054815354,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,366,1.017936702614213e-31,118.53900614774874,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,367,1.017936702614213e-31,118.21601158058867,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,368,1.017936702614213e-31,117.8947724186849,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,369,1.017936702614213e-31,117.57527439044998,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,370,1.017936702614213e-31,117.25750337858389,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,371,1.017936702614213e-31,116.94144541799471,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,372,1.017936702614213e-31,116.6270866937528,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,373,1.017936702614213e-31,116.31441353907786,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,374,1.017936702614213e-31,116.00341243335839,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,375,1.017936702614213e-31,115.69407000020279,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,376,1.017936702614213e-31,115.38637300552138,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,377,1.017936702614213e-31,115.08030835563936,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,378,1.017936702614213e-31,114.77586309543926,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,379,1.017936702614213e-31,114.47302440653309,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,380,1.017936702614213e-31,114.17177960546327,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,381,1.017936702614213e-31,113.87211614193185,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,382,1.017936702614213e-31,113.5740215970577,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,383,1.017936702614213e-31,113.27748368166068,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,384,1.017936702614213e-31,112.98249023457302,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,385,1.017936702614213e-31,112.68902922097674,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,386,1.017936702614213e-31,112.39708873076694,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,387,1.017936702614213e-31,112.10665697694067,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,388,1.017936702614213e-31,111.81772229401042,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,389,1.017936702614213e-31,111.53027313644226,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,390,1.017936702614213e-31,111.24429807711806,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,391,1.017936702614213e-31,110.95978580582107,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,392,1.017936702614213e-31,110.676725127745,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,393,1.017936702614213e-31,110.39510496202556,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
20.0,0.9,394,1.017936702614213e-31,110.11491434029452,1,-0.49875414469123164,-260.8104116451475,260.31165750045625
